id,state,period,price
"987","CT","200801","18.16"
"988","CT","200712","18.31"
"989","CT","200711","18.78"
"990","CT","200710","19.21"
"991","CT","200709","18.9"
"992","CT","200708","19.09"
"993","CT","200707","18.82"
"994","CT","200706","19.93"
"995","CT","200705","19.65"
"996","CT","200704","19.98"
"997","CT","200703","19.2"
"998","CT","200702","19.23"
"999","CT","200701","18.74"
"1000","CT","200612","17.97"
"1001","CT","200611","16.92"
"1002","CT","200610","17.34"
"1003","CT","200609","18.64"
"1004","CT","200608","17.48"
"1005","CT","200607","16.41"
"1006","CT","200606","16.77"
"1007","CT","200605","17.03"
"1008","CT","200604","17.64"
"1009","CT","200603","15.77"
"1010","CT","200602","16.3"
"1011","CT","200601","14.91"
"1012","CT","200512","13.42"
"1013","CT","200511","13.93"
"1014","CT","200510","14.24"
"1015","CT","200509","14.63"
"1016","CT","200508","13.98"
"1017","CT","200507","13.9"
"1018","CT","200506","13.91"
"1019","CT","200505","13.7"
"1020","CT","200504","13.58"
"1021","CT","200503","12.95"
"1022","CT","200502","13.1"
"1023","CT","200501","12.67"
"1024","CT","200412","10.23"
"1025","CT","200411","10.65"
"1026","CT","200410","10.76"
"1027","CT","200409","10.95"
"1028","CT","200408","12.43"
"1029","CT","200407","12.56"
"1030","CT","200406","12.35"
"1031","CT","200405","12.34"
"1032","CT","200404","12.09"
"1033","CT","200403","12.03"
"1034","CT","200402","11.81"
"1035","CT","200401","11.48"
"1036","CT","200312","11.02"
"1037","CT","200311","11.42"
"1038","CT","200310","12.41"
"1039","CT","200309","12.01"
"1040","CT","200308","11.61"
"1041","CT","200307","11.57"
"1042","CT","200306","11.87"
"1043","CT","200305","11.8"
"1044","CT","200304","10.93"
"1045","CT","200303","10.68"
"1046","CT","200302","10.5"
"1047","CT","200301","10.54"
"1048","CT","200212","10.55"
"1049","CT","200211","10.94"
"1050","CT","200210","11.2"
"1051","CT","200209","10.91"
"1052","CT","200208","11.02"
"1053","CT","200207","11.14"
"1054","CT","200206","11.16"
"1055","CT","200205","11.24"
"1056","CT","200204","11.07"
"1057","CT","200203","10.94"
"1058","CT","200202","10.86"
"1059","CT","200201","10.65"
"1060","CT","200112","10.75"
"1061","CT","200111","11.04"
"1062","CT","200110","11.34"
"1063","CT","200109","11.14"
"1064","CT","200108","11.15"
"1065","CT","200107","11.0"
"1066","CT","200106","11.06"
"1067","CT","200105","11.2"
"1068","CT","200104","10.87"
"1069","CT","200103","10.6"
"1070","CT","200102","10.23"
"1071","CT","200101","10.7"
"1072","DE","201309","12.84"
"1073","DE","201308","12.67"
"1074","DE","201307","12.28"
"1075","DE","201306","13.18"
"1076","DE","201305","14.27"
"1077","DE","201304","13.38"
"1078","DE","201303","13.02"
"1079","DE","201302","12.69"
"1080","DE","201301","12.85"
"1081","DE","201212","13.03"
"1082","DE","201211","13.63"
"1083","DE","201210","14.53"
"1084","DE","201209","13.74"
"1085","DE","201208","13.57"
"1086","DE","201207","13.32"
"1087","DE","201206","13.98"
"1088","DE","201205","14.37"
"1089","DE","201204","13.93"
"1090","DE","201203","13.52"
"1091","DE","201202","13.17"
"1092","DE","201201","13.03"
"1093","DE","201112","13.52"
"1094","DE","201111","13.92"
"1095","DE","201110","14.1"
"1096","DE","201109","13.94"
"1097","DE","201108","13.69"
"1098","DE","201107","13.77"
"1099","DE","201106","14.12"
"1100","DE","201105","14.68"
"1101","DE","201104","13.89"
"1102","DE","201103","13.72"
"1103","DE","201102","13.0"
"1104","DE","201101","12.9"
"1105","DE","201012","13.65"
"1106","DE","201011","14.48"
"1107","DE","201010","14.67"
"1108","DE","201009","14.14"
"1109","DE","201008","13.95"
"1110","DE","201007","13.95"
"1111","DE","201006","14.43"
"1112","DE","201005","14.72"
"1113","DE","201004","14.22"
"1114","DE","201003","13.07"
"1115","DE","201002","12.93"
"1116","DE","201001","12.65"
"1117","DE","200912","13.82"
"1118","DE","200911","14.5"
"1119","DE","200910","14.7"
"1120","DE","200909","14.4"
"1121","DE","200908","14.32"
"1122","DE","200907","14.44"
"1123","DE","200906","14.82"
"1124","DE","200905","14.68"
"1125","DE","200904","14.15"
"1126","DE","200903","13.61"
"1127","DE","200902","13.14"
"1128","DE","200901","13.2"
"1129","DE","200812","13.82"
"1130","DE","200811","14.68"
"1131","DE","200810","14.92"
"1132","DE","200809","14.72"
"1133","DE","200808","14.49"
"1134","DE","200807","14.47"
"1135","DE","200806","14.57"
"1136","DE","200805","14.42"
"1137","DE","200804","13.84"
"1138","DE","200803","12.94"
"1139","DE","200802","12.57"
"1140","DE","200801","12.53"
"1141","DE","200712","12.94"
"1142","DE","200711","13.68"
"1143","DE","200710","13.77"
"1144","DE","200709","13.68"
"1145","DE","200708","13.65"
"1146","DE","200707","13.7"
"1147","DE","200706","13.79"
"1148","DE","200705","13.54"
"1149","DE","200704","12.95"
"1150","DE","200703","12.24"
"1151","DE","200702","12.01"
"1152","DE","200701","12.43"
"1153","DE","200612","12.9"
"1154","DE","200611","13.4"
"1155","DE","200610","13.71"
"1156","DE","200609","13.62"
"1157","DE","200608","13.51"
"1158","DE","200607","13.72"
"1159","DE","200606","13.94"
"1160","DE","200605","12.1"
"1161","DE","200604","9.41"
"1162","DE","200603","8.91"
"1163","DE","200602","8.87"
"1164","DE","200601","8.66"
"1165","DE","200512","8.68"
"1166","DE","200511","9.23"
"1167","DE","200510","9.14"
"1168","DE","200509","9.9"
"1169","DE","200508","9.81"
"1170","DE","200507","9.84"
"1171","DE","200506","9.91"
"1172","DE","200505","9.0"
"1173","DE","200504","8.56"
"1174","DE","200503","8.03"
"1175","DE","200502","7.89"
"1176","DE","200501","8.05"
"1177","DE","200412","8.43"
"1178","DE","200411","8.84"
"1179","DE","200410","8.93"
"1180","DE","200409","9.62"
"1181","DE","200408","9.63"
"1182","DE","200407","9.61"
"1183","DE","200406","9.65"
"1184","DE","200405","8.78"
"1185","DE","200404","8.41"
"1186","DE","200403","8.11"
"1187","DE","200402","7.65"
"1188","DE","200401","7.83"
"1189","DE","200312","8.14"
"1190","DE","200311","8.68"
"1191","DE","200310","8.76"
"1192","DE","200309","9.39"
"1193","DE","200308","9.37"
"1194","DE","200307","9.36"
"1195","DE","200306","9.56"
"1196","DE","200305","8.64"
"1197","DE","200304","8.31"
"1198","DE","200303","7.82"
"1199","DE","200302","7.61"
"1200","DE","200301","7.77"
"1201","DE","200212","8.0"
"1202","DE","200211","8.47"
"1203","DE","200210","8.65"
"1204","DE","200209","9.4"
"1205","DE","200208","9.33"
"1206","DE","200207","9.36"
"1207","DE","200206","9.47"
"1208","DE","200205","8.71"
"1209","DE","200204","8.43"
"1210","DE","200203","8.17"
"1211","DE","200202","8.09"
"1212","DE","200201","7.89"
"1213","DE","200112","8.44"
"1214","DE","200111","8.58"
"1215","DE","200110","8.74"
"1216","DE","200109","9.34"
"1217","DE","200108","9.32"
"1218","DE","200107","9.32"
"1219","DE","200106","9.44"
"1220","DE","200105","8.69"
"1221","DE","200104","8.25"
"1222","DE","200103","7.93"
"1223","DE","200102","7.8"
"1224","DE","200101","7.61"
"1225","DC","201309","12.79"
"1226","DC","201308","12.98"
"1227","DC","201307","12.89"
"1228","DC","201306","12.65"
"1229","DC","201305","12.52"
"1230","DC","201304","12.36"
"1231","DC","201303","12.14"
"1232","DC","201302","11.97"
"1233","DC","201301","12.06"
"1234","DC","201212","11.98"
"1235","DC","201211","12.21"
"1236","DC","201210","12.35"
"1237","DC","201209","12.22"
"1238","DC","201208","12.23"
"1239","DC","201207","12.26"
"1240","DC","201206","13.18"
"1241","DC","201205","12.39"
"1242","DC","201204","12.49"
"1243","DC","201203","12.2"
"1244","DC","201202","12.21"
"1245","DC","201201","11.78"
"1246","DC","201112","12.24"
"1247","DC","201111","11.86"
"1248","DC","201110","13.27"
"1249","DC","201109","13.22"
"1250","DC","201108","13.06"
"1251","DC","201107","13.03"
"1252","DC","201106","14.12"
"1253","DC","201105","14.03"
"1254","DC","201104","13.68"
"1255","DC","201103","15.18"
"1256","DC","201102","13.64"
"1257","DC","201101","13.62"
"1258","DC","201012","13.48"
"1259","DC","201011","13.32"
"1260","DC","201010","14.37"
"1261","DC","201009","14.39"
"1262","DC","201008","14.76"
"1263","DC","201007","14.59"
"1264","DC","201006","14.74"
"1265","DC","201005","14.0"
"1266","DC","201004","13.73"
"1267","DC","201003","13.22"
"1268","DC","201002","13.41"
"1269","DC","201001","13.29"
"1270","DC","200912","13.7"
"1271","DC","200911","12.92"
"1272","DC","200910","14.28"
"1273","DC","200909","14.77"
"1274","DC","200908","14.74"
"1275","DC","200907","14.53"
"1276","DC","200906","14.18"
"1277","DC","200905","12.97"
"1278","DC","200904","12.99"
"1279","DC","200903","13.15"
"1280","DC","200902","13.05"
"1281","DC","200901","13.08"
"1282","DC","200812","12.94"
"1283","DC","200811","13.11"
"1284","DC","200810","14.0"
"1285","DC","200809","13.63"
"1286","DC","200808","14.48"
"1287","DC","200807","14.96"
"1288","DC","200806","13.35"
"1289","DC","200805","11.08"
"1290","DC","200804","11.21"
"1291","DC","200803","11.13"
"1292","DC","200802","10.76"
"1293","DC","200801","10.79"
"1294","DC","200712","11.44"
"1295","DC","200711","10.6"
"1296","DC","200710","12.05"
"1297","DC","200709","12.24"
"1298","DC","200708","12.58"
"1299","DC","200707","12.72"
"1300","DC","200706","11.98"
"1301","DC","200705","9.59"
"1302","DC","200704","9.84"
"1303","DC","200703","9.52"
"1304","DC","200702","9.9"
"1305","DC","200701","10.01"
"1306","DC","200612","9.86"
"1307","DC","200611","8.99"
"1308","DC","200610","10.32"
"1309","DC","200609","11.39"
"1310","DC","200608","10.86"
"1311","DC","200607","10.81"
"1312","DC","200606","10.86"
"1313","DC","200605","9.59"
"1314","DC","200604","8.92"
"1315","DC","200603","8.54"
"1316","DC","200602","8.12"
"1317","DC","200601","9.34"
"1318","DC","200512","8.96"
"1319","DC","200511","8.8"
"1320","DC","200510","9.91"
"1321","DC","200509","10.07"
"1322","DC","200508","10.01"
"1323","DC","200507","10.09"
"1324","DC","200506","9.42"
"1325","DC","200505","7.7"
"1326","DC","200504","8.77"
"1327","DC","200503","8.68"
"1328","DC","200502","8.38"
"1329","DC","200501","7.45"
"1330","DC","200412","6.94"
"1331","DC","200411","6.59"
"1332","DC","200410","7.24"
"1333","DC","200409","8.6"
"1334","DC","200408","9.06"
"1335","DC","200407","9.3"
"1336","DC","200406","9.75"
"1337","DC","200405","8.56"
"1338","DC","200404","6.97"
"1339","DC","200403","7.17"
"1340","DC","200402","7.27"
"1341","DC","200401","7.2"
"1342","DC","200312","7.16"
"1343","DC","200311","6.82"
"1344","DC","200310","6.37"
"1345","DC","200309","8.36"
"1346","DC","200308","8.97"
"1347","DC","200307","9.14"
"1348","DC","200306","9.0"
"1349","DC","200305","8.84"
"1350","DC","200304","6.88"
"1351","DC","200303","6.97"
"1352","DC","200302","7.02"
"1353","DC","200301","7.07"
"1354","DC","200212","7.12"
"1355","DC","200211","7.0"
"1356","DC","200210","6.2"
"1357","DC","200209","8.59"
"1358","DC","200208","9.48"
"1359","DC","200207","9.21"
"1360","DC","200206","9.1"
"1361","DC","200205","7.94"
"1362","DC","200204","6.82"
"1363","DC","200203","6.76"
"1364","DC","200202","7.72"
"1365","DC","200201","7.03"
"1366","DC","200112","7.17"
"1367","DC","200111","6.91"
"1368","DC","200110","6.68"
"1369","DC","200109","8.37"
"1370","DC","200108","8.91"
"1371","DC","200107","9.18"
"1372","DC","200106","8.97"
"1373","DC","200105","8.77"
"1374","DC","200104","6.68"
"1375","DC","200103","6.65"
"1376","DC","200102","6.9"
"1377","DC","200101","7.16"
"1378","FL","201309","11.65"
"1379","FL","201308","11.32"
"1380","FL","201307","11.39"
"1381","FL","201306","11.29"
"1382","FL","201305","11.29"
"1383","FL","201304","11.14"
"1384","FL","201303","11.19"
"1385","FL","201302","11.4"
"1386","FL","201301","11.34"
"1387","FL","201212","11.38"
"1388","FL","201211","11.82"
"1389","FL","201210","11.53"
"1390","FL","201209","11.6"
"1391","FL","201208","11.49"
"1392","FL","201207","11.31"
"1393","FL","201206","11.49"
"1394","FL","201205","11.0"
"1395","FL","201204","11.42"
"1396","FL","201203","11.09"
"1397","FL","201202","11.33"
"1398","FL","201201","11.55"
"1399","FL","201112","11.47"
"1400","FL","201111","11.56"
"1401","FL","201110","11.51"
"1402","FL","201109","11.59"
"1403","FL","201108","11.62"
"1404","FL","201107","11.61"
"1405","FL","201106","11.6"
"1406","FL","201105","11.52"
"1407","FL","201104","11.41"
"1408","FL","201103","11.46"
"1409","FL","201102","11.28"
"1410","FL","201101","11.33"
"1411","FL","201012","11.68"
"1412","FL","201011","11.7"
"1413","FL","201010","11.7"
"1414","FL","201009","11.73"
"1415","FL","201008","11.77"
"1416","FL","201007","11.71"
"1417","FL","201006","11.65"
"1418","FL","201005","11.55"
"1419","FL","201004","11.63"
"1420","FL","201003","11.54"
"1421","FL","201002","11.49"
"1422","FL","201001","9.34"
"1423","FL","200912","12.21"
"1424","FL","200911","12.5"
"1425","FL","200910","12.37"
"1426","FL","200909","12.39"
"1427","FL","200908","12.3"
"1428","FL","200907","12.38"
"1429","FL","200906","12.22"
"1430","FL","200905","12.25"
"1431","FL","200904","12.37"
"1432","FL","200903","12.6"
"1433","FL","200902","12.65"
"1434","FL","200901","12.48"
"1435","FL","200812","12.04"
"1436","FL","200811","11.98"
"1437","FL","200810","12.08"
"1438","FL","200809","12.06"
"1439","FL","200808","12.09"
"1440","FL","200807","11.73"
"1441","FL","200806","11.55"
"1442","FL","200805","11.36"
"1443","FL","200804","11.27"
"1444","FL","200803","11.21"
"1445","FL","200802","11.04"
"1446","FL","200801","11.07"
"1447","FL","200712","11.19"
"1448","FL","200711","11.34"
"1449","FL","200710","11.31"
"1450","FL","200709","11.3"
"1451","FL","200708","11.28"
"1452","FL","200707","11.29"
"1453","FL","200706","11.23"
"1454","FL","200705","11.18"
"1455","FL","200704","11.23"
"1456","FL","200703","11.16"
"1457","FL","200702","10.99"
"1458","FL","200701","11.06"
"1459","FL","200612","11.19"
"1460","FL","200611","11.41"
"1461","FL","200610","11.45"
"1462","FL","200609","11.47"
"1463","FL","200608","11.47"
"1464","FL","200607","11.4"
"1465","FL","200606","11.39"
"1466","FL","200605","11.31"
"1467","FL","200604","11.3"
"1468","FL","200603","11.2"
"1469","FL","200602","11.15"
"1470","FL","200601","11.04"
"1471","FL","200512","9.81"
"1472","FL","200511","9.91"
"1473","FL","200510","9.8"
"1474","FL","200509","9.69"
"1475","FL","200508","9.66"
"1476","FL","200507","9.58"
"1477","FL","200506","9.56"
"1478","FL","200505","9.64"
"1479","FL","200504","9.66"
"1480","FL","200503","9.55"
"1481","FL","200502","9.38"
"1482","FL","200501","9.21"
"1483","FL","200412","8.87"
"1484","FL","200411","9.12"
"1485","FL","200410","9.0"
"1486","FL","200409","8.99"
"1487","FL","200408","8.93"
"1488","FL","200407","8.93"
"1489","FL","200406","8.86"
"1490","FL","200405","8.95"
"1491","FL","200404","9.91"
"1492","FL","200403","8.94"
"1493","FL","200402","8.84"
"1494","FL","200401","8.8"
"1495","FL","200312","8.65"
"1496","FL","200311","8.98"
"1497","FL","200310","8.88"
"1498","FL","200309","8.74"
"1499","FL","200308","8.72"
"1500","FL","200307","8.49"
"1501","FL","200306","8.51"
"1502","FL","200305","8.56"
"1503","FL","200304","8.87"
"1504","FL","200303","8.21"
"1505","FL","200302","7.99"
"1506","FL","200301","8.09"
"1507","FL","200212","7.92"
"1508","FL","200211","8.21"
"1509","FL","200210","8.14"
"1510","FL","200209","8.09"
"1511","FL","200208","8.09"
"1512","FL","200207","8.07"
"1513","FL","200206","7.61"
"1514","FL","200205","8.1"
"1515","FL","200204","8.44"
"1516","FL","200203","8.53"
"1517","FL","200202","8.57"
"1518","FL","200201","8.38"
"1519","FL","200112","8.58"
"1520","FL","200111","8.7"
"1521","FL","200110","8.7"
"1522","FL","200109","8.82"
"1523","FL","200108","8.77"
"1524","FL","200107","8.76"
"1525","FL","200106","8.2"
"1526","FL","200105","8.93"
"1527","FL","200104","8.84"
"1528","FL","200103","8.51"
"1529","FL","200102","8.29"
"1530","FL","200101","8.14"
"1531","GA","201309","11.95"
"1532","GA","201308","12.34"
"1533","GA","201307","12.3"
"1534","GA","201306","12.17"
"1535","GA","201305","11.53"
"1536","GA","201304","10.8"
"1537","GA","201303","10.64"
"1538","GA","201302","10.41"
"1539","GA","201301","10.25"
"1540","GA","201212","10.29"
"1541","GA","201211","10.28"
"1542","GA","201210","10.89"
"1543","GA","201209","11.87"
"1544","GA","201208","12.18"
"1545","GA","201207","12.13"
"1546","GA","201206","11.88"
"1547","GA","201205","11.08"
"1548","GA","201204","10.77"
"1549","GA","201203","10.58"
"1550","GA","201202","10.61"
"1551","GA","201201","10.23"
"1552","GA","201112","10.21"
"1553","GA","201111","10.45"
"1554","GA","201110","10.85"
"1555","GA","201109","11.57"
"1556","GA","201108","12.12"
"1557","GA","201107","11.96"
"1558","GA","201106","11.99"
"1559","GA","201105","11.31"
"1560","GA","201104","10.71"
"1561","GA","201103","10.9"
"1562","GA","201102","9.82"
"1563","GA","201101","9.69"
"1564","GA","201012","9.29"
"1565","GA","201011","9.59"
"1566","GA","201010","10.0"
"1567","GA","201009","10.61"
"1568","GA","201008","11.03"
"1569","GA","201007","10.87"
"1570","GA","201006","10.83"
"1571","GA","201005","10.22"
"1572","GA","201004","9.89"
"1573","GA","201003","9.56"
"1574","GA","201002","9.3"
"1575","GA","201001","8.94"
"1576","GA","200912","9.12"
"1577","GA","200911","9.68"
"1578","GA","200910","10.15"
"1579","GA","200909","10.69"
"1580","GA","200908","10.88"
"1581","GA","200907","10.85"
"1582","GA","200906","10.82"
"1583","GA","200905","10.03"
"1584","GA","200904","9.8"
"1585","GA","200903","9.78"
"1586","GA","200902","9.66"
"1587","GA","200901","9.36"
"1588","GA","200812","9.18"
"1589","GA","200811","9.51"
"1590","GA","200810","10.2"
"1591","GA","200809","10.56"
"1592","GA","200808","11.01"
"1593","GA","200807","11.06"
"1594","GA","200806","10.88"
"1595","GA","200805","9.65"
"1596","GA","200804","9.37"
"1597","GA","200803","9.23"
"1598","GA","200802","8.78"
"1599","GA","200801","8.58"
"1600","GA","200712","8.45"
"1601","GA","200711","8.62"
"1602","GA","200710","8.77"
"1603","GA","200709","9.61"
"1604","GA","200708","9.99"
"1605","GA","200707","9.78"
"1606","GA","200706","9.56"
"1607","GA","200705","8.93"
"1608","GA","200704","9.12"
"1609","GA","200703","8.77"
"1610","GA","200702","8.39"
"1611","GA","200701","8.16"
"1612","GA","200612","8.04"
"1613","GA","200611","8.33"
"1614","GA","200610","8.89"
"1615","GA","200609","9.21"
"1616","GA","200608","9.93"
"1617","GA","200607","9.65"
"1618","GA","200606","9.3"
