id,name,alias,IATA,ICAO,callsign,country,active
1759,China Express Airlines,,  ,HXA,CHINA EXPRESS,China,f
1760,China Flying Dragon Aviation,,  ,CFA,FEILONG,China,f
1761,China General Aviation Corporation,,  ,CTH,TONGHANG,China,f
1762,China National Aviation Corporation,,  ,CAG,CHINA NATIONAL,China,f
1763,China Northern Airlines,,CJ,CBF,CHINA NORTHERN,China,f
1764,China Northwest Airlines,,WH,CNW,CHINA NORTHWEST,China,f
1765,China Ocean Helicopter Corporation,,  ,CHC,CHINA HELICOPTER,China,f
1766,China Postal Airlines,,8Y,CYZ,CHINA POST,China,f
1768,China Southwest Airlines,,  ,CXN,CHINA SOUTHWEST,China,f
1770,China Xinhua Airlines,,XO,CXH,XINHUA,China,f
1772,Chinguetti Airlines,,  ,CGU,CHINGUETTI,Mauritania,f
1773,Chipola Aviation,,  ,CEP,CHIPOLA,United States,f
1774,Chippewa Air Commuter,,  ,CPW,CHIPPEWA-AIR,United States,f
1775,Chitaavia,,X7,CHF,CHITA,Russia,f
1776,Christman Air System,,  ,CAS,CHRISTMAN,United States,f
1777,Christophorus Flugrettungsverein,,  ,OEC,CHRISTOPHORUS,Austria,f
1778,Chrome Air Services,,  ,CHO,CHROME AIR,United States,f
1779,Church Aircraft,,  ,CHU,CHURCHAIR,United States,f
1780,Cielos Airlines,,A2,CIU,CIELOS,Peru,f
1782,Cirrus,,  ,RRU,HELICIRRUS,Chile,f
1783,Cirrus Air,,  ,NTS,NITE STAR,United States,f
1785,Cirrus Middle East,,  ,JTI,"",Lebanon,f
1786,Citationshares,,  ,FIV,FIVE STAR,United States,f
1787,Citibank,,  ,XCX,"",United States,f
1788,Citic General Aviation,,  ,HZX,ZHONGXIN,China,f
1791,City of Bangor,,  ,XBG,"",United States,f
1793,Cityair (Chester) Limited,,  ,CAQ,AIR CHESTER,United Kingdom,f
1794,Cityfly,,  ,CII,CITYFLY,Italy,f
1796,Cityline Hungary,,  ,CNB,CITYHUN,Hungary,f
1797,Citylink Airlines,,  ,HSR,HOOSIER,United States,f
1798,Civair Airways,,  ,CIW,CIVFLIGHT,South Africa,f
1799,Civil Air Patrol South Carolina Wing,,  ,BKR,BOX KAR,United States,f
1800,Civil Air Transport,,CT,CAT,Mandarin,Taiwan,f
1801,Civil Aviation Authority,,  ,CIA,CALIMERA,Slovakia,f
1802,Civil Aviation Authority of New Zealand,,  ,CIV,CIVAIR,New Zealand,f
1803,Civil Aviation Inspectorate of the Czech Republic,,  ,CBA,CALIBRA,Czech Republic,f
1804,Claessens International Limited,,  ,FMC,CLAESSENS,United Kingdom,f
1805,Clark Aviation,,  ,CLK,CLARKAIR,United States,f
1806,Clasair,,  ,CSF,CALEDONIAN,United Kingdom,f
1807,Clay Lacy Aviation,,  ,CLY,CLAY-LACY,United States,f
1809,Cloud 9 Air Charters,,  ,CLZ,CLOUDLINE,South Africa,f
1810,Clowes Estates Limited,,  ,CLD,CLOWES,United Kingdom,f
1811,Club 328,,  ,SDJ,SPACEJET,United Kingdom,f
1812,Club Air,,6P,ISG,CLUBAIR,Italy,f
1813,Coast Air,,BX,CST,COAST CENTER,Norway,f
1833,Comet Airlines,,  ,CMG,SUNSPY,Nigeria,f
1834,Comfort Air,,  ,FYN,FLYNN,Germany,f
1835,Comlux Aviation,,  ,CLA,COMLUX,Switzerland,f
1836,Commair Aviation,,  ,CMH,COMMODORE,United Kingdom,f
1837,Commandement Du Transport Aerien Militaire Francais,,  ,CTM,COTAM,France,f
1838,Commander Air Charter,,  ,CML,COMMANDAIR,Canada,f
1839,Commander Mexicana,,  ,CRM,COMMANDERMEX,Mexico,f
1840,Commercial Aviation,,  ,CMS,ACCESS,Canada,f
1841,Commodore Aviation,,  ,GAR,"",Australia,f
1842,Commonwealth Jet Service,,  ,CJS,COMMONWEALTH,United States,f
1845,Compagnia Generale Ripreseaeree,,  ,CGR,COMPRIP,Italy,f
1846,Compagnie Aerienne du Mali,,  ,CMM,CAMALI,Mali,f
1847,Compagnie Mauritanienne Des Transports,,  ,CPM,"",Mauritania,f
1848,Compagnie de Bauxites de Guinee,,  ,GIC,CEBEGE,Guinea,f
1849,Compania Aerea de Valencia,,  ,AIF,"",Spain,f
1850,Compania Aerotecnicas Fotograficas,,  ,ATF,AEROTECNICAS,Spain,f
1851,Compania Boliviana de Transporte Aereo Privado Aerosur,,  ,ASU, S.A.,ASUR,f
1852,Compania De Actividades Y Servicios De Aviacion,,  ,LCT,STELLAIR,Spain,f
1853,Compania Ejecutiva,,  ,EJV,EJECUTIVA,Mexico,f
1854,Compania Helicopteros Del Sureste,,  ,HSE,HELISURESTE,Spain,f
1855,Compania Mexicana De Aeroplanos,,  ,MDR,AEROPLANOS,Mexico,f
1856,Compania Mexicargo,,GJ,MXC,MEXICARGO,Mexico,f
1857,Compania Transportes Aereos Del Sur,,  ,HSS,TAS HELICOPTEROS,Spain,f
1858,Compania de Servicios Aereos Tavisa,,  ,TAV,TAVISA,Spain,f
1859,Company Flight,,  ,CYF,COMPANY FLIGHT,Denmark,f
1861,Compass International Airways,,  ,CPS,COMPASS,United Kingdom,f
1862,Compuflight Operations Service,,  ,XCO,"",United States,f
1863,Compuserve Incorporated,,  ,XCS,"",United States,f
1864,Conair Aviation,,  ,CRC,CONAIR-CANADA,Canada,f
1865,Concordavia,,  ,COD,CONCORDAVIA,Ukraine,f
1866,Condor Aero Services,,  ,CNR,CONAERO,United States,f
1867,Condor,,  ,CIB,CONDOR BERLIN,Germany,f
1869,Confort Air,,  ,COF,CONFORT,Canada,f
1870,Congo Air,,  ,CAK,"",Bahamas,f
1871,Congressional Air,,  ,CGA,CONGRESSIONAL,United States,f
1872,Conifair Aviation,,  ,ROY,"",Canada,f
1873,Connectair Charters,,  ,BSN,BASTION,Canada,f
1874,Conquest Airlines,,  ,CAC,CONQUEST AIR,United States,f
1875,Conroe Aviation Services,,  ,CXO,CONROE AIR,United States,f
1877,Consorcio Helitec,,  ,VCH,CONSORCIO HELITEC,Venezuela,f
1878,Constanta Airline,,  ,UZA,CONSTANTA,Ukraine,f
1880,Contel ASC,,  ,XCL,"",United States,f
1882,Continental Airways,,PC,PVV,CONTAIR,Russia,f
1885,Continental Oil,,  ,CON,CONOCO,United States,f
1887,Cook Inlet Aviation,,  ,CKA,COOK-AIR,United States,f
1888,Cooper Aerial Surveys,,  ,SVY,SURVEYOR,United Kingdom,f
1890,Copenhagen Airtaxi,,  ,CAT,AIRCAT,Denmark,f
1891,Copper State Air Service,,  ,COP,COPPER STATE,United States,f
1893,Coptrade Air Transport,,  ,CCW,COPTRADE AIR,Sudan,f
1895,Coronado Aerolineas,,  ,CRA,CORAL,Colombia,f
1896,Corpac Canada,,  ,CPB,PENTA,Canada,f
1897,Corporacion Aereo Cencor,,  ,CNC,CENCOR,Mexico,f
1898,Corporacion Aeroangeles,,  ,CPG,CORPORANG,Mexico,f
1899,Corporacion Paraguaya De Aeronautica,,  ,CGY,"",Paraguay,f
1900,Corporate Air,,  ,CPT,AIR SPUR,United States,f
1901,Corporate Air,,  ,CPR,CORPAIR,United States,f
1902,Corporate Aircraft Company,,  ,CPO,MOKAN,United States,f
1903,Corporate Airlink,,  ,COO,CORPORATE,Canada,f
1904,Corporate Aviation Services,,  ,CKE,CHECKMATE,United States,f
1905,Corporate Flight International,,  ,VHT,VEGAS HEAT,United States,f
1906,Corporate Flight Management,,  ,VTE,VOLUNTEER,United States,f
1907,Corporate Jets,,  ,CJI,SEA JET,United States,f
3790,Open Sky Aviation,,  ,OSA,"",Lebanon,f
1921,Cree Airways,,  ,CRE,CREE AIR,Canada,f
1922,Crelam,,  ,ELM,CRELAM,Mexico,f
1924,Crimea Universal Avia,,  ,KRM,TRANS UNIVERSAL,Ukraine,f
1926,Croatian Air Force,,  ,HRZ,CROATIAN AIRFORCE,Croatia,f
1927,Cross Aviation,,  ,CRX,CROSSAIR,United Kingdom,f
1928,Crossair Europe,,QE,ECC,Cigogne,Switzerland,f
1929,Crow Executive Air,,  ,CWX,CROW EXPRESS,United States,f
1930,Crown Air Systems,,  ,CKR,CROWN AIR,United States,f
1932,Crownair,,  ,CRW,REGAL,Canada,f
1933,Cruiser Linhas Aereas,,  ,VCR,VOE CRUISER,Brazil,f
1934,Cryderman Air Service,,  ,CTY,CENTURY,United States,f
1935,Crystal Shamrock,,  ,CYT,CRYSTAL-AIR,United States,f
1937,Cumberland Airways (Nicholson Air Service),,  ,CBL,CUMBERLAND,United States,f
1938,Custom Air Transport,,  ,CTT,CATT,United States,f
1939,Cygnus Air,,  ,RGN,CYGNUS AIR,Spain,f
1940,Cyprair Tours,,  ,CYC,CYPRAIR,Cyprus,f
1941,Cypress Airlines,,  ,CYS,SKYBIRD,Canada,f
1944,Czech Air Force,,  ,CEF,CZECH AIR FORCE,Czech Republic,f
1945,Czech Air Handling,,  ,AHD,AIRHANDLING,Czech Republic,f
1947,Czech Government Flying Service,,  ,CIE,CZECHIA,Czech Republic,f
1948,D & D Aviation,,  ,DDA,DUSTY,United States,f
1949,D&K Aviation,,  ,DNK,DIRECT JET,United States,f
1950,DAP Helicopteros,,  ,DHE,HELIDAP,Chile,f
1951,DFS UK Limited,,  ,VLF,VOLANTE,United Kingdom,f
1952,DAS Air Cargo,,WD,DSR,DAIRAIR,Uganda,f
1953,DAS Airlines,,  ,RKC,DAS CONGO,Democratic Republic of the Congo,f
1955,DAT Enterprise Limited,,  ,ENT,DATENT,United Kingdom,f
1956,DERA Boscombe Down,,  ,BDN,GAUNTLET,United Kingdom,f
1957,DESNA,,  ,DSN,DESNA,Ukraine,f
1958,DETA Air,,  ,DET,SAMAL,Kazakhstan,f
1959,DGO Jet,,  ,DGO,DGO JET,Mexico,f
1960,DHL Aero Expreso,,  ,DAE,YELLOW,Panama,f
1961,DHL Air,,  ,DHK,WORLD EXPRESS,United Kingdom,f
1962,DHL Aviation,,  ,DHV,WORLDSTAR,South Africa,f
1963,DHL International,,ES,DHX,DILMUN,Bahrain,f
1964,DHL de Guatemala,,L3,JOS,"",Guatemala,f
1965,DSWA,,  ,RSK,REDSKIN,United States,f
1967,Dagestan Airlines,,N2,DAG,DAGAL,Russia,f
1968,Dahla Airlines,,  ,DHA,"",Democratic Republic of Congo,f
1969,Daimler Chrysler Aviation,,  ,DCS,TWIN STAR,Germany,f
1970,Daimler-Chrysler,,  ,DCX,DAIMLER,United States,f
1971,Daka,,  ,DKA,"",Kazakhstan,f
1972,Dala Air Services,,  ,DLR,DALA AIR,Nigeria,f
1974,Dallas Express Airlines,,  ,DXP,DALLAS EXPRESS,United States,f
1975,Damascene Airways,,  ,DAS,AIRDAM,Syrian Arab Republic,f
1976,Danbury Airways,,  ,DSA,DANBURY AIRWAYS,United States,f
1977,Dancopter,,  ,DOP,DANCOPTER,Denmark,f
1978,Danish Air Force,,  ,DAF,DANISH AIRFORCE,Denmark,f
1979,Danish Army,,  ,DAR,DANISH ARMY,Denmark,f
1980,Danish Navy,,  ,DNY,DANISH NAVY,Denmark,f
1981,Danu Oro Transportas,,  ,DNU,DANU,Lithuania,f
1982,Darta,,  ,DRT,DARTA,France,f
1984,Dasab Airlines,,  ,DSQ,DASAB AIR,Uganda,f
1985,Dash Air Charter,,  ,DSH,DASH CHARTER,United States,f
1986,Dash Aviation,,  ,GOB,PILGRIM,United Kingdom,f
1987,Dasnair,,  ,DGX,DASNA,Switzerland,f
1988,Dassault Aviation,,  ,DAB,"",France,f
1989,Dassault Falcon Jet Corporation,,  ,CVF,CLOVERLEAF,United States,f
1990,Dassault Falcon Service,,  ,DSO,DASSAULT,France,f
1991,Data International,,  ,DTN,DATA AIR,Sudan,f
1992,Date Transformation Corp,,  ,XDT,"",United States,f
1993,Dauair,,D5,DAU,DAUAIR,Germany,f
1994,David Crawshaw Consultants Limited,,  ,DCO,"",United Kingdom,f
1995,Dawn Air,,  ,DWN,DAWN AIR,United States,f
1996,DayJet,,  ,DJS,DAYJET,United States,f
1997,Daya Aviation,,  ,DAY,DAYA,Sri Lanka,f
1998,De Havilland,,  ,DHC,DEHAVILLAND,Canada,f
1999,Deadalos Flugtbetriebs,,  ,IAY,IASON,Austria,f
2000,Decatur Aviation,,  ,DAA,DECUR,United States,f
2001,Deccan Aviation,,  ,DKN,DECCAN,India,f
2002,Deccan Aviation (Lanka),,  ,DLK,DEKKANLANKA,Sri Lanka,f
2003,Deer Jet,,  ,DER,DEER JET,China,f
2004,Deere and Company,,  ,JDC,JOHN DEERE,United States,f
2005,Delaware Skyways,,  ,DWR,DELAWARE,United States,f
2007,Delta Air Charter,,  ,SNO,SNOWBALL,Canada,f
2008,Delta Air Elite,,  ,ELJ,ELITE JET,United States,f
2023,Deutsches Zentrum fur Luft-und Raumfahrt EV,,  ,LFO,LUFO,Germany,f
2024,Di Air,,  ,DIS,DI AIR,Serbia,f
2025,Diamond Aviation,,  ,SPK,SPARKLE,United States,f
2026,Didier Rousset Buy,,  ,DRB,DIDIER,Chile,f
2027,Digital Equipment Corporation,,  ,DGT,DIGITAL,United States,f
2028,Dinar,,D7,RDN,AERO DINAR,Argentina,f
2029,Diplomatic Freight Services,,  ,DIP,DIPFREIGHT,United Kingdom,f
2030,Direccion General de Aviacion Civil y Telecomunicasciones,,  ,ENA,ENA,Spain,f
2031,Direct Air,,  ,DIA,BLUE SKY,United States,f
2032,Direct Air trading as Midway Connection,,  ,XAP,MID-TOWN,United States,f
2033,Direct Flight,,  ,DCT,"",United Kingdom,f
2034,Sky Express,,  ,SXP,EXPRESS SKY,Poland,f
2035,Dirgantara Air Service,,AW,DIR,DIRGANTARA,Indonesia,f
2036,Discover Air,,  ,DCV,DISCOVER,United States,f
2037,Discovery Airways,,DH,DVA,DISCOVERY AIRWAYS,United States,f
2038,Dispatch Services,,  ,XDS,"",United States,f
2039,Dix Aviation,,  ,DIX,DIX FLIGHT,Germany,f
2040,Dixie Airways,,  ,DEE,TACAIR,United States,f
2043,Flying Dolphin Airlines,,  ,FDN,FLYING DOLPHIN,United Arab Emirates,f
2044,Dolphin Express Airlines,,  ,IXX,ISLAND EXPRESS,United States,f
2045,Dome Petroleum,,  ,DPL,DOME,Canada,f
2046,Dominguez Toledo (Grupo Mayoral),,  ,MYO,MAYORAL,Spain,f
2049,Don Avia,,  ,DVB,DONSEBAI,Kazakhstan,f
2050,Donair Flying Club,,  ,DON,DONAIR,United Kingdom,f
2052,Dorado Air,,  ,DAD,DORADO AIR,Dominican Republic,f
2053,Dornier,,  ,DOR,DORNIER,Germany,f
2054,Dornier Aviation Nigeria,,  ,DAV,DANA AIR,Nigeria,f
2055,Dos Mundos,,  ,DOM,DOS MUNDOS,Dominican Republic,f
2057,Dreamcatcher Airways,,  ,DCA,DREAM CATCHER,United Kingdom,f
2059,Drummond Island Air,,  ,DRE,MICHIGAN,United States,f
2060,Dubai Airwing,,  ,DUB,DUBAI,United Arab Emirates,f
2062,Ducair,,  ,DUK,LION KING,Luxembourg,f
2063,Duchess of Britany (Jersey) Limited,,  ,DBJ,DUCHESS,United Kingdom,f
2064,UK Royal/HRH Duke of York,,  ,LPD,LEOPARD,United Kingdom,f
2065,Dun'Air,,  ,DUN,DUNAIR,Mauritania,f
2066,Duncan Aviation,,  ,PHD,PANHANDLE,United States,f
2067,Dunyaya Bakis Hava Tasimaciligi,,  ,VVF,WORLDFOCUS,Turkey,f
2068,Duo Airways,,  ,DUO,FLY DUO,United Kingdom,f
2069,Durango Jet,,  ,DJE,DURANGO JET,Mexico,f
2071,Dutch Caribbean Express,,  ,DCE,DUTCH CARIBBEAN,Netherlands Antilles,f
2072,Dutchbird,,  ,DBR,DUTCHBIRD,Netherlands,f
2073,Dwyer Aircraft Services,,  ,DFS,DWYAIR,United States,f
2074,Dynair Services,,  ,XDY,"",United States,f
2075,Dynamair Aviation,,  ,DNR,DYNAMAIR,Canada,f
2076,Dynamic Air,,  ,DYE,DYNAMIC,Netherlands,f
2078,E H Darby Aviation,,  ,EHD,PLATINUM AIR,United States,f
2079,Electronic Data Systems,,1C,   ,"",Switzerland,f
2080,Electronic Data Systems,,  ,1Y ,"","",f
2081,EAA Escola De Aviacao Aerocondor,,  ,EAD,AERO-ESCOLA,Portugal,f
2082,Executive Airlines Services,,  ,EXW,ECHOLINE,Nigeria,f
2083,EFAOS- Agencia De Viagens e Turismo,,  ,EFS,EFAOS,Angola,f
2084,EFD Eisele Flugdienst,,  ,EFD,EVER FLIGHT,Germany,f
2085,EFS-Flugservice,,  ,FSD,FLUGSERVICE,Germany,f
2086,EIS Aircraft,,  ,EIS,COOL,Germany,f
2087,EPAG Groupe Air France,,  ,IAG,EPAG,France,f
2088,ESI Eliservizi Italiani,,  ,ESI,ELISERVIZI,Italy,f
2089,EU Airways,,  ,EUY,EUROAIRWAYS,Ireland,f
2090,EUjet,,VE,EUJ,UNION JET,Ireland,f
2092,Eagle Aero,,  ,ICR,ICARUS FLIGHTS,United States,f
2093,Eagle Air,,  ,EGR,EAGLE SIERRA,Sierra Leone,f
2095,Eagle Air Company,,  ,EGX,THAI EAGLE,Thailand,f
2096,Eagle Air Iceland,,  ,FEI,ARCTIC EAGLE,Iceland,f
2097,Eagle Aviation,,  ,EGU,AFRICAN EAGLE,Uganda,f
2098,Eagle Aviation,,  ,GYP,GYPSY,United Kingdom,f
2099,Eagle Aviation France,,  ,EGN,FRENCH EAGLE,France,f
2100,Eagle International,,  ,SEG,SEN-EAGLE,Senegal,f
2101,Eagle Jet Charter,,  ,EGJ,EAGLE JET,United States,f
2102,Eaglemed (Ballard Aviation),,  ,EMD,EAGLEMED,United States,f
2103,Earth Airlines Services,,  ,ERX,EARTH AIR,Nigeria,f
2105,East African Safari Air,,S9,HSA,DUMA,Kenya,f
2106,East African Safari Air Express,,  ,EXZ,TWIGA,Kenya,f
2115,Eastern Air,,  ,EAZ,EASAIR,Zambia,f
2116,Eastern Air Executive,,  ,EAX,EASTEX,United Kingdom,f
2118,Eastern Australia Airlines,,  ,EAQ,"",Australia,f
2119,Eastern Carolina Aviation,,  ,ECI,EASTERN CAROLINA,United States,f
2120,Eastern Executive Air Charter,,  ,GNS,GENESIS,United Kingdom,f
2121,Eastern Express,,  ,LIS,LARISA,Kazakhstan,f
2122,Eastern Metro Express,,  ,EME,EMAIR,United States,f
2123,Eastern Pacific Aviation,,  ,EPB,EAST PAC,Canada,f
2124,Eastern Sky Jets,,  ,ESJ,EASTERN SKYJETS,United Arab Emirates,f
2126,Eastwind Airlines,,W9,SGR,STINGER,United States,f
2127,Easy Link Aviation Services,,  ,FYE,FLYME,Nigeria,f
2128,Eckles Aircraft,,  ,CMN,CIMMARON AIRE,United States,f
2129,Eclipse Aviation,,  ,EJT,ECLIPSE JET,United States,f
2130,Eco Air,,  ,ECQ,SKYBRIDGE,Nigeria,f
2131,Ecoair,,  ,DEI,"",Algeria,f
2132,Ecomex Air Cargo,,  ,ECX,AIR ECOMEX,Angola,f
2133,Ecotour,,  ,ECD,ECOTOUR,Mexico,f
2134,Ecoturistica de Xcalak,,  ,XCC,XCALAK,Mexico,f
2135,Ecuatoguineana De Aviacion (EGA),,  ,ECV,EQUATOGUINEA,Equatorial Guinea,f
2136,Ecuatorial Cargo,,  ,EQC,ECUA-CARGO,Equatorial Guinea,f
2139,Edgartown Air,,  ,SLO,SLOW,United States,f
2140,Edinburgh Air Charter,,  ,EDC,SALTIRE,United Kingdom,f
2141,Edwards Jet Center of Montana,,  ,EDJ,EDWARDS,United States,f
2142,Efata Papua Airlines,,  ,EIJ,EFATA,Indonesia,f
2144,Egyptair Cargo,,  ,MSX,EGYPTAIR CARGO,Egypt,f
2145,Egyptian Air Force,,  ,EGY,"",Egypt,f
2146,Egyptian Aviation,,  ,EJX,"",Egypt,f
2147,Egyptian Aviation Company,,  ,EMA,"",Egypt,f
2148,Ei Air Exports,,  ,EIX,AIR EXPORTS,Ireland,f
2149,Eirjet,,  ,EIR,EIRJET,Ireland,f
2151,El Caminante Taxi Aereo,,  ,CMX,EL CAMINANTE,Mexico,f
2152,El Quilada International Aviation,,  ,GLQ,QUILADA,Sudan,f
2153,El Sal Air,,  ,ELS,EL SAL,El Salvador,f
2154,El Sol De America,,  ,ESC,SOLAMERICA,Venezuela,f
2156,Elan Express,,  ,ELX,ELAN,United States,f
2157,Elbe Air Transport,,  ,LBR,MOTION,Germany,f
2158,Elbrus-Avia Air Enterprise,,  ,NLK,ELAVIA,Russia,f
2159,Eldinder Aviation,,  ,DND,DINDER,Sudan,f
2160,Elicar,,  ,PDV,ELICAR,Italy,f
2161,Elidolomiti,,  ,EDO,ELIDOLOMITI,Italy,f
2162,Elieuro,,  ,ELB,ELILOBARDIA,Italy,f
2163,Elifriulia,,  ,EFG,ELIFRIULIA,Italy,f
2164,Elilario Italia,,  ,ELH,LARIO,Italy,f
2165,Elilombarda,,  ,EOA,LOMBARDA,Italy,f
2166,Elimediterranea,,  ,MEE,ELIMEDITERRANEA,Italy,f
2167,Elios,,  ,VUL,ELIOS,Italy,f
2168,Elipiu',,  ,IEP,ELIPIU,Italy,f
2169,Elisra Airlines,,  ,RSA,ESRA,Sudan,f
2170,Elite Air,,  ,EAI,ELAIR,Togo,f
2171,Elite Jets,,  ,EJD,ELITE DUBAI,United Arab Emirates,f
2172,Elitellina,,  ,FGS,ELITELLINA,Italy,f
2173,Elliott Aviation,,  ,ELT,ELLIOT,United States,f
2174,Elmagal Aviation Services,,  ,MGG,ELMAGAL,Sudan,f
2175,Elrom Aviation and Investments,,  ,ELR,"",Israel,f
2176,Embassy Airlines,,  ,EAM,EMBASSY AIR,Nigeria,f
2177,Embassy Freight Company,,  ,EFT,EMBASSY FREIGHT,United States,f
2178,Empresa Brasileira De Aeronautica,,  ,EMB,EMBRAER,Brazil,f
2179,Embry-Riddle Aeronautical University,,  ,XSL,SATSLAB,United States,f
2180,Emerald Airways,,  ,JEM,GEMSTONE,United Kingdom,f
2181,Emery Worldwide Airlines,,  ,EWW,EMERY,United States,f
2182,Emetebe,,  ,EMT,EMETEBE,Ecuador,f
2184,Emoyeni Air Charter,,  ,SBC,SABIAN AIR,South Africa,f
2185,Empire Air Service,,  ,EMP,EMPIRE,United States,f
2186,Empire Airlines,,EM,CFS,EMPIRE AIR,United States,f
2187,Empire Aviation Services,,  ,MPR,"",Nigeria,f
2188,Empire Test Pilots' School,,  ,ETP,TESTER,United Kingdom,f
2189,Empresa (Aero Uruguay),,  ,AUO, S.A.,UNIFORM OSCAR,f
2190,Empresa Aero-Servicios Parrague,,  ,PRG,ASPAR,Chile,f
2191,Empresa Aerocaribbean,,  ,CRN,AEROCARIBBEAN,Cuba,f
2192,Empresa Aviacion Interamericana,,  ,VNA,EBBA,Uruguay,f
2194,Empresa Nacional De Servicios Aereos,,  ,CNI,SERAER,Cuba,f
2195,Empresa Venezolana,,  ,VNE,VENEZOLANA,Venezuela,f
2196,Empresa de Aviacion Aerogaviota,,  ,GTV,GAVIOTA,Cuba,f
2197,Empressa Brasileira de Infra-Estrutura Aeroportuaria-Infraero,,  ,XLT,INFRAERO,Brazil,f
2198,Endecots,,  ,ENC,ENDECOTS,Ecuador,f
2199,Enimex,,  ,ENI,ENIMEX,Estonia,f
2200,Enkor JSC,,G8,ENK,ENKOR,Russia]],f
2201,Enrique Gleisner Vivanco,,  ,EGV,GLEISNER,Chile,f
2202,Ensenada Vuelos Especiales,,  ,ESE,ENSENADA ESPECIAL,Mexico,f
2203,Entergy Services,,  ,ENS,ENTERGY SHUTTLE,United States,f
2204,Enterprise World Airways,,  ,EWS,WORLD ENTERPRISE,Democratic Republic of the Congo,f
2205,Eos Airlines,,E0,ESS,NEW DAWN,United States,f
2223,Etram Air Wing,,  ,ETM,ETRAM,Angola,f
2224,Euraviation,,  ,EVN,EURAVIATION,Italy,f
2225,Euro Continental AIE,,  ,ECN,EURO CONTINENTAL,Spain,f
2227,Euro Sun,,  ,ESN,EURO SUN,Turkey,f
2228,Euro-Asia Air,,  ,EAK,EAKAZ,Kazakhstan,f
2229,Euro-Asia Air International,,  ,KZE,KAZEUR,Kazakhstan,f
2230,EuroAtlantic Airways,,MM,MMZ,EUROATLANTIC,Portugal,f
2231,EuroJet Aviation,,  ,GOJ,GOJET,United Kingdom,f
2232,Euroair,,  ,EUP,EUROSTAR,Greece,f
2233,Euroamerican Air,,  ,EUU,EUROAMERICAN,Uruguay,f
2234,Euroceltic Airways,,  ,ECY,ECHELON,United Kingdom,f
2235,Eurocontrol,,  ,EUC,"",Belgium,f
2236,Eurocopter,,  ,ECF,EUROCOPTER,France,f
2238,Eurofly,,  ,EEZ,E-FLY,Italy,f
2240,Euroguineana de Aviacion,,  ,EUG,EUROGUINEA,Equatorial Guinea,f
2241,Eurojet Italia,,  ,ERJ,JET ITALIA,Italy,f
2242,Eurojet Limited,,  ,JLN,JET LINE,Malta,f
2243,Eurojet Romania,,  ,RDP,JET-ARROW,Romania,f
2244,Eurojet Servis,,  ,EJS,EEJAY SERVICE,Czech Republic,f
2246,Euromanx Airways,,3W,EMX,EUROMANX,Austria,f
2247,Europe Air Lines,,  ,GED,LANGUEDOC,France,f
2248,Europe Airpost,,  ,FPO,FRENCH POST,France,f
2249,European 2000 Airlines,,  ,EUT,FIESTA,Malta,f
2250,European Aeronautical Group UK,,  ,EAG,"",United Kingdom,f
2252,European Air Transport,,QY,BCS,EUROTRANS,Belgium,f
2253,European Aviation Air Charter,,E7,EAF,EUROCHARTER,United Kingdom,f
2254,European Business Jets,,  ,EBJ,"",United Kingdom,f
2255,European Coastal Airlines,,  ,ECB,COASTAL CLIPPER,Croatia,f
2256,European Executive,,  ,ETV,EURO EXEC,United Kingdom,f
2257,European Executive Express,,  ,EXC,ECHO EXPRESS,Sweden,f
2258,Eurosense,,  ,EBG,EUROSENSE,Bulgaria,f
2259,Euroskylink,,  ,ESX,CATFISH,United Kingdom,f
2262,Everts Air Alaska/Everts Air Cargo,,  ,VTS,EVERTS,United States,f
2263,Examiner Training Agency,,  ,EMN,AGENCY,United Kingdom,f
2266,Excellent Air,,  ,GZA,EXCELLENT AIR,Germany,f
2267,Execair Aviation,,MB,EXA,CANADIAN EXECAIRE,Canada,f
2268,Execujet Charter,,  ,VCN,AVCON,Switzerland,f
2269,Execujet Middle East,,  ,EJO,MIDJET,United Arab Emirates,f
2270,Execujet Scandinavia,,  ,VMP,VAMPIRE,Denmark,f
2271,Executive Aerospace,,  ,EAS,AEROSPACE,South Africa,f
2272,Executive Air,,  ,LFL,LIFE FLIGHT,Zimbabwe,f
2273,Executive Air Charter,,  ,EAC,EXECAIR,United States,f
2274,Executive Air Fleet,,  ,XAF,"",United States,f
2275,Executive Aircraft Charter and Charter Services,,  ,ECS,ECHO,Ireland,f
2276,Executive Aircraft Services,,  ,XAH,"",United Kingdom,f
2277,Executive Airlines,,OW,EXK,EXECUTIVE EAGLE,United States,f
2278,Executive Airlines,,  ,EXU,SACAIR,Spain,f
2279,Executive Aviation Services,,  ,JTR,JESTER,United Kingdom,f
2280,Executive Flight,,  ,EXE,EXEC,United States,f
2281,Executive Flight Operations Ontario Government,,  ,TRI,TRILLIUM,Canada,f
2282,Executive Jet Charter,,  ,EXJ,"",United Kingdom,f
2283,Executive Jet Management,,  ,EJM,JET SPEED,United States,f
2284,Executive Turbine Aviation,,  ,TEA,TRAVELMAX,South Africa,f
2285,Eximflight,,  ,EXF,EXIMFLIGHT,Mexico,f
2286,Exin,,  ,EXN,EXIN,Poland,f
2287,Expertos En Carga,,  ,EXR,EXPERTOS ENCARGA,Mexico,f
2288,Expo Aviation,,8D,EXV,EXPOAVIA,Sri Lanka,f
2289,Express Air,,  ,FXA,EFFEX,United States,f
2290,Express International Cargo,,  ,EIC,EXCARGO,S,f
